Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
315,49,88048.3,6.7549526,33.38,33.78,39.31,38.29,30.38,20.35,20.07
316,49,88048.30000000002,6.7227096,33.31,33.61,38.64,38.33,30.53,20.38,20.08
317,49,88048.29999999999,6.782326,33.52,33.79,38.91,38.49,30.59,20.38,20.07
318,49,88048.30000000002,6.7274372,33.46,33.64,38.34,38.68,30.56,20.37,20.06
319,49,88048.29999999999,6.8090754,33.58,33.8,39.09,38.39,30.55,20.37,20.07
320,49,88048.3,6.810116,33.36,33.58,39.36,38.32,30.62,20.41,20.1
321,49,88048.3,6.8323997,33.29,33.46,38.63,38.63,30.56,20.38,20.06
322,49,88048.29999999999,6.7266419,33.5,33.67,38.89,38.62,30.52,20.37,20.06
323,49,88048.29999999999,6.8134999,33.6,33.82,39.03,38.28,30.54,20.38,20.07
324,49,88048.3,7.0371842,33.52,33.67,38.49,38.56,30.45,20.36,20.06
325,49,88048.3,6.8994727,33.58,33.85,39.02,38.53,30.51,20.37,20.07
326,49,88048.3,6.6607542,33.47,33.71,39.5,38.62,30.32,20.31,20.01
327,49,88048.3,6.7485863,33.33,33.55,38.65,38.55,30.38,20.34,20.06
328,49,88048.29999999999,6.7464851,33.6,33.74,39.1,38.58,30.3,20.31,20.04
329,49,88048.3,6.8005641,33.59,33.92,39.01,38.37,30.41,20.32,20.04
330,49,88048.3,6.799845,33.42,33.71,39.39,38.2,30.57,20.38,20.07
331,49,88048.3,6.7338443,33.38,33.57,38.77,38.22,30.43,20.35,20.07
332,49,88048.3,6.7513331,33.45,33.74,38.92,38.27,30.57,20.37,20.06
333,49,88048.3,6.7634551,33.46,33.54,39.58,38.36,30.51,20.37,20.07
334,49,88048.29999999999,6.8003542,33.34,33.45,38.72,38.58,30.55,20.37,20.06
335,49,88048.3,6.7286956,33.53,33.44,39.03,38.46,30.4,20.35,20.05
336,49,88048.3,6.684844,33.54,33.64,38.96,38.49,30.52,20.37,20.08
337,49,88048.29999999999,6.8039415,33.31,33.43,39.25,38.35,30.52,20.38,20.08
338,49,88048.29999999999,6.701064,33.25,33.3,38.56,38.46,30.53,20.39,20.08
339,49,88048.3,6.7195027,33.48,33.45,38.91,38.72,30.54,20.39,20.07
340,49,88048.3,6.7057655,33.56,33.63,39.06,38.98,30.52,20.37,20.07
341,49,88048.3,6.8011879,33.59,33.81,39.01,38.68,30.58,20.38,20.07
342,49,88048.3,6.7401754,33.35,33.59,39.28,38.46,30.63,20.41,20.11
343,49,88048.29999999999,6.7798575,33.25,33.45,38.51,38.45,30.63,20.42,20.11
344,49,88048.29999999999,7.0257937,33.54,33.63,38.97,38.62,30.5,20.37,20.07
345,49,88048.29999999999,6.7094119,33.41,33.48,38.21,38.55,30.6,20.4,20.08
346,49,88048.3,6.7133498,33.51,33.62,38.9,38.54,30.55,20.39,20.08
347,49,88048.3,6.7754558,33.57,33.81,38.94,38.5,30.51,20.36,20.05
348,49,88048.3,6.8132218,33.66,34.01,39.06,38.36,30.49,20.35,20.03
349,49,88048.3,7.0418115,33.49,33.83,39.44,38.52,30.52,20.37,20.06
350,49,88048.3,6.9915135,33.37,33.68,38.68,38.57,30.58,20.39,20.07
351,49,88048.29999999999,6.8524281,33.59,33.9,38.94,38.63,30.56,20.38,20.06
352,49,88048.29999999999,6.6912361,33.63,34.13,38.96,38.48,30.58,20.37,20.06
353,49,88048.3,6.776178,33.48,33.88,39.43,38.49,30.6,20.39,20.08
354,49,88048.29999999999,6.7577115,33.34,33.71,38.58,38.6,30.53,20.39,20.09
355,49,88048.3,6.7581398,33.58,33.92,38.93,38.7,30.56,20.38,20.06
356,49,88048.29999999999,6.7803042,33.46,33.72,38.24,38.46,30.62,20.41,20.1
357,49,88048.30000000002,6.721849,33.63,33.92,39.04,38.69,30.6,20.4,20.07
358,49,88048.3,6.7907395,33.64,34.12,38.97,38.58,30.51,20.36,20.05
359,49,88048.3,6.9102221,33.73,34.34,39.1,38.38,30.52,20.36,20.06
360,49,88048.29999999999,6.7511532,33.53,34.12,39.45,38.36,30.58,20.36,20.07
361,49,88048.3,6.9050056,33.37,33.93,38.59,38.19,30.53,20.37,20.08
362,49,88048.3,6.7818324,33.39,33.74,39.3,38.35,30.42,20.34,20.05
363,49,88048.3,6.7131813,33.28,33.58,38.52,38.32,30.54,20.38,20.09
364,49,88048.3,6.7827367,33.53,33.76,38.89,38.41,30.57,20.37,20.07
365,49,88048.29999999999,6.7180254,33.61,33.96,39.02,38.16,30.32,20.31,20.04
366,49,88048.3,6.735041,33.62,34.14,38.95,38.2,30.33,20.32,20.06
367,49,88048.3,6.7536112,33.44,33.93,39.33,38.26,30.36,20.31,20.04
368,49,88048.3,6.7552107,33.37,33.76,38.66,38.23,30.53,20.37,20.1
369,49,88048.29999999999,6.811718,33.62,33.89,39.02,38.38,30.42,20.33,20.06
370,49,88048.29999999999,6.6977209,33.51,33.8,38.35,38.29,30.58,20.37,20.08
371,49,88048.29999999999,6.7333511,33.53,33.7,38.95,38.21,30.45,20.33,20.06
372,49,88048.29999999999,6.7069677,33.3,33.48,39.23,38.32,30.54,20.37,20.08
373,49,88048.3,6.9597247,33.27,33.34,38.6,38.48,30.51,20.38,20.08
374,49,88048.3,6.732292,33.52,33.51,38.96,38.65,30.57,20.38,20.06
375,49,88048.29999999999,6.7320506,33.56,33.69,39.0,38.26,30.42,20.34,20.05
376,49,88048.29999999999,6.8686082,33.34,33.48,39.28,38.63,30.44,20.34,20.04
377,49,88048.3,6.7831036,33.28,33.35,38.61,38.38,30.6,20.4,20.1
378,49,88048.29999999999,6.7973922,33.48,33.51,38.87,38.36,30.53,20.36,20.06
379,49,88048.3,6.7757369,33.34,33.4,39.35,38.61,30.58,20.38,20.07
380,49,88048.3,6.7404977,33.2,33.25,38.49,38.53,30.6,20.41,20.1
381,49,88048.3,6.6800083,33.44,33.41,38.85,38.44,30.44,20.36,20.07
382,49,88048.3,6.8044502,33.49,33.6,38.88,38.28,30.35,20.33,20.05
383,49,88048.29999999999,6.6242812,33.35,33.4,39.35,38.34,30.45,20.37,20.09
384,49,88048.29999999999,6.7519261,33.26,33.39,38.59,38.34,30.55,20.39,20.1
385,49,88048.3,6.7792177,33.5,33.52,38.96,38.43,30.47,20.38,20.08
386,49,88048.3,6.746366,33.39,33.34,38.26,38.69,30.59,20.4,20.08
387,49,88048.3,6.6461858,33.46,33.5,38.86,38.55,30.55,20.4,20.09
388,49,88048.3,6.9931785,33.38,33.4,38.25,38.65,30.42,20.35,20.05
389,49,88048.29999999999,6.7597435,33.48,33.58,38.86,38.53,30.48,20.35,20.03
390,49,88048.3,6.8079806,33.53,33.78,38.9,38.38,30.45,20.34,20.04
391,49,88048.3,6.7416506,33.59,33.91,38.94,38.17,30.55,20.36,20.06
392,49,88048.30000000002,6.6137563,33.51,33.78,38.37,38.52,30.56,20.36,20.05
393,49,88048.3,6.8601603,33.62,33.98,39.03,38.17,30.45,20.33,20.03
394,49,88048.3,6.8857419,33.56,33.83,38.5,38.18,30.42,20.34,20.05
395,49,88048.29999999999,6.9499894,33.44,33.64,37.95,38.34,30.49,20.36,20.06
396,49,88048.30000000002,6.774806,33.52,33.81,38.38,38.44,30.57,20.37,20.06
397,49,88048.29999999999,6.7106891,33.62,33.97,39.04,38.4,30.45,20.34,20.03
398,49,88048.3,6.8387206,33.49,34.16,39.37,38.47,30.32,20.29,20.0
399,49,88048.3,6.5757286,33.43,33.94,38.73,38.41,30.49,20.35,20.05
400,49,88048.29999999999,6.7506737,33.69,34.18,39.16,38.5,30.51,20.33,20.01
401,49,88048.3,6.9284538,33.46,33.92,39.41,38.35,30.46,20.34,20.03
402,49,88048.3,6.7697999,33.4,33.72,38.77,38.62,30.6,20.39,20.08
403,49,88048.29999999999,6.7270875,33.29,33.59,38.14,38.71,30.53,20.39,20.09
404,49,88048.29999999999,6.6915265,33.4,33.83,37.8,38.37,30.56,20.37,20.06
405,49,88048.3,6.8013371,33.32,33.94,38.08,38.6,30.47,20.34,20.04
406,49,88048.3,6.6546762,33.57,34.1,38.4,38.33,30.45,20.34,20.05
407,49,88048.3,6.7536719,33.67,34.13,39.06,38.22,30.49,20.33,20.04
408,49,88048.3,6.7700128,33.54,33.96,38.38,38.27,30.4,20.33,20.05
409,49,88048.3,6.6724383,33.65,34.06,39.05,38.13,30.41,20.32,20.04
410,49,88048.3,6.7260254,33.52,34.04,38.28,38.29,30.29,20.31,20.05
411,49,88048.3,6.721336,33.63,34.23,38.95,38.07,30.33,20.3,20.02
412,49,88048.29999999999,6.839913,33.65,34.44,38.96,38.11,30.25,20.28,20.02
413,49,88048.3,6.7641911,33.51,34.21,39.43,38.21,30.29,20.3,20.02
414,49,88048.3,6.8433978,33.37,34.09,38.58,38.26,30.43,20.35,20.07
415,49,88048.29999999999,6.7076802,33.66,34.31,39.04,38.25,30.43,20.32,20.03
416,49,88048.3,6.7230161,33.51,34.08,38.26,38.54,30.58,20.37,20.05
417,49,88048.3,6.6528465,33.61,34.29,38.94,38.57,30.45,20.33,20.03
418,49,88048.3,6.7283989,33.67,34.51,38.96,38.41,30.36,20.3,20.01
419,49,88048.3,6.7817597,33.48,34.27,39.34,38.32,30.42,20.33,20.04
420,49,88048.29999999999,6.8410389,33.25,34.47,39.33,38.52,30.47,20.33,20.04
421,49,88048.3,6.8664892,33.17,34.24,38.7,38.36,30.52,20.35,20.06
422,49,88048.3,6.7043696,33.48,34.51,38.65,38.47,30.47,20.33,20.04
423,49,88048.3,6.6297671,33.49,34.36,39.34,38.21,30.45,20.34,20.05
424,49,88048.29999999999,6.7711542,33.42,34.19,38.69,38.33,30.45,20.34,20.05
425,49,88048.29999999999,6.7198973,33.66,34.4,39.04,38.28,30.32,20.31,20.02
426,49,88048.3,6.6793627,33.6,34.22,38.52,38.5,30.36,20.31,20.0
427,49,88048.29999999999,6.8052193,33.67,34.39,39.05,38.52,30.47,20.34,20.04
428,49,88048.30000000002,6.7085759,33.55,34.14,39.54,38.61,30.59,20.38,20.06
429,49,88048.3,6.9752441,33.42,33.92,38.8,38.75,30.49,20.37,20.06
430,49,88048.3,6.7473847,33.63,34.15,39.03,38.8,30.52,20.36,20.06
431,49,88048.29999999999,6.7265661,33.42,33.86,39.38,38.67,30.59,20.39,20.08
432,49,88048.29999999999,6.6901949,33.31,34.11,39.75,38.55,30.52,20.36,20.05
433,49,88048.3,6.7523089,33.24,33.88,39.0,38.42,30.62,20.41,20.1
434,49,88048.3,6.8369398,33.14,33.96,38.68,38.59,30.51,20.36,20.05
435,49,88048.3,6.802745,33.42,34.28,38.62,38.22,30.43,20.35,20.06
436,49,88048.29999999999,6.8572184,33.67,34.26,39.06,38.47,30.46,20.34,20.04
437,49,88048.3,6.72015,33.58,34.48,39.48,38.51,30.53,20.36,20.06
438,49,88048.30000000002,6.8122231,33.42,34.23,38.62,38.43,30.6,20.39,20.08
439,49,88048.3,6.6907506,33.66,34.48,38.97,38.37,30.56,20.36,20.06
440,49,88048.3,6.85949,33.52,34.25,39.45,38.51,30.59,20.38,20.08
441,49,88048.3,6.7617429,33.38,34.04,38.6,38.26,30.62,20.4,20.09
442,49,88048.3,6.6996553,33.61,34.26,38.95,38.3,30.55,20.36,20.06
443,49,88048.3,6.8059043,33.55,34.09,38.39,38.56,30.41,20.32,20.0
444,49,88048.3,6.7215077,33.62,34.27,38.95,38.54,30.4,20.31,20.02
445,49,88048.3,6.7082648,33.55,34.08,38.32,38.33,30.41,20.33,20.03
446,49,88048.3,6.7236326,33.63,34.27,38.97,38.45,30.48,20.33,20.02
447,49,88048.3,6.757239,33.56,34.09,38.41,38.26,30.41,20.34,20.05
448,49,88048.3,6.7286917,33.41,33.97,38.64,38.54,30.55,20.36,20.05
