Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
324,39,72801.0,6.7059526,31.68,33.37,34.39,35.9,37.99,30.83,36.32
325,39,72801.0,6.8340065,31.77,33.41,34.49,35.93,37.7,30.81,36.32
326,39,72801.0,6.783803,31.64,33.32,34.3,36.0,37.5,30.91,35.86
327,39,72801.0,6.8023567,31.54,33.4,34.14,35.95,37.08,30.79,36.32
328,39,72801.0,6.6614802,31.65,33.4,34.29,35.8,37.37,30.88,36.3
329,39,72801.0,6.812139,31.58,33.42,34.2,35.86,37.31,30.79,36.32
330,39,72801.0,6.8955218,31.54,33.38,34.15,35.85,37.64,30.81,36.32
331,39,72801.0,6.6830771,31.67,33.4,34.33,35.87,37.3,30.79,36.32
332,39,72801.0,6.7581073,31.77,33.38,34.5,35.89,37.68,30.82,36.32
333,39,72801.0,6.8469855,31.78,33.43,34.49,36.02,37.3,30.8,36.32
334,39,72801.0,6.7087002,31.64,33.4,34.28,36.13,37.68,30.81,36.09
335,39,72801.0,6.6606558,31.55,33.46,34.12,36.07,37.31,30.8,36.32
336,39,72801.0,6.8729001,31.66,33.42,34.31,35.89,37.68,30.82,36.29
337,39,72801.0,6.7804824,31.53,33.37,34.14,35.85,37.94,30.85,36.33
338,39,72801.0,6.8384588,31.65,33.37,34.33,35.74,37.76,30.82,36.33
339,39,72801.0,6.8006605,31.78,33.41,34.51,35.87,37.41,30.8,36.32
340,39,72801.0,6.8575239,31.75,33.35,34.48,36.03,37.83,30.94,36.13
341,39,72801.0,6.8560277,31.74,33.35,34.45,35.92,38.14,30.83,36.33
342,39,72801.0,6.7660097,31.66,33.38,34.31,36.02,38.58,30.86,36.33
343,39,72801.0,6.8244689,31.79,33.42,34.51,36.15,38.1,30.83,36.32
344,39,72801.0,6.8384056,31.71,33.49,34.36,36.05,37.7,30.8,36.31
345,39,72801.0,6.7815516,31.59,33.5,34.17,36.0,37.36,30.78,36.31
346,39,72801.0,6.8805578,31.71,33.46,34.37,36.01,37.72,30.81,36.32
347,39,72801.0,6.8160147,31.65,33.52,34.26,35.99,37.36,30.78,36.31
348,39,72801.0,6.6454131,31.64,33.51,34.26,36.02,37.09,30.77,36.31
349,39,72801.0,6.7396994,31.61,33.47,34.22,36.1,37.42,30.8,36.32
350,39,72801.0,6.6985113,31.68,33.43,34.35,35.97,37.79,30.83,36.32
351,39,72801.0,6.6510982,31.77,33.45,34.5,35.96,37.41,30.79,36.31
352,39,72801.0,6.7426274,31.69,33.47,34.34,36.07,37.8,30.91,36.31
353,39,72801.0,6.8103044,31.57,33.5,34.13,36.06,37.42,30.81,36.32
354,39,72801.0,6.8967361,31.69,33.48,34.34,35.96,37.8,30.83,36.32
355,39,72801.0,6.6683234,31.58,33.48,34.19,35.9,37.43,30.81,36.32
356,39,72801.0,6.7333287,31.67,33.47,34.3,35.94,37.77,30.83,36.33
357,39,72801.0,6.8445438,31.61,33.46,34.23,35.89,37.88,30.84,36.33
358,39,72801.0,6.7081059,31.61,33.49,34.2,35.84,37.52,30.82,36.32
359,39,72801.0,6.7765207,31.68,33.46,34.34,35.95,37.19,30.79,36.32
360,39,72801.0,6.8047924,31.56,33.43,34.16,35.96,37.52,30.81,36.32
361,39,72801.0,6.9006367,31.59,33.45,34.2,35.87,37.87,30.84,36.33
362,39,72801.0,6.7676441,31.58,33.49,34.16,35.87,37.77,30.82,36.32
363,39,72801.0,6.7994963,31.69,33.48,34.34,35.96,37.57,30.8,36.32
364,39,72801.0,6.8241057,31.63,33.52,34.23,35.88,37.52,30.79,36.31
365,39,72801.0,6.72128,31.68,33.48,34.31,36.0,37.91,30.78,36.28
366,39,72801.0,6.7866735,31.57,33.52,34.14,35.95,37.5,30.78,36.31
367,39,72801.0,6.8530856,31.7,33.5,34.34,35.93,37.89,30.77,36.03
368,39,72801.0,6.9113665,31.6,33.43,34.2,35.87,37.59,30.84,35.83
369,39,72801.0,6.7461967,31.66,33.46,34.32,35.9,37.76,30.93,35.81
370,39,72801.0,6.7794886,31.77,33.49,34.47,36.01,37.38,30.84,36.05
371,39,72801.0,6.6301561,31.67,33.48,34.29,36.06,37.86,30.95,35.78
372,39,72801.0,6.687491,31.58,33.44,34.18,36.07,37.39,30.86,36.28
373,39,72801.0,6.7785498,31.68,33.44,34.32,35.98,37.76,30.81,36.31
374,39,72801.0,6.8393459,31.62,33.45,34.24,35.97,37.39,30.78,36.31
375,39,72801.0,6.7332394,31.62,33.49,34.22,36.02,37.78,30.82,36.31
376,39,72801.0,6.700107,31.69,33.45,34.34,36.08,37.94,30.84,36.32
