Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
614,40,72738.1,4.6648183,30.3,38.42,32.26,37.73,30.3,19.86,19.51
615,40,72738.1,4.6914196,30.38,37.79,32.28,37.67,30.27,19.86,19.5
616,40,72738.1,6.72634,30.48,37.21,32.32,37.89,30.33,19.87,19.51
617,40,72738.09999999999,4.6799557,30.46,36.84,32.33,38.03,30.31,19.85,19.49
618,40,72738.1,4.5992508,30.45,36.81,32.33,37.85,30.31,19.86,19.51
619,40,72738.1,4.5724908,30.49,37.25,32.31,37.82,30.32,19.85,19.49
620,40,72738.09999999999,4.6248779,30.37,37.77,32.28,38.09,30.28,19.85,19.49
621,40,72738.09999999998,4.6819441,30.49,37.25,32.32,38.22,30.3,19.85,19.49
622,40,72738.09999999999,4.4981556,30.45,37.82,32.51,38.12,30.33,19.86,19.52
623,40,72738.09999999999,4.6674179,30.53,37.23,32.5,38.23,30.23,19.85,19.51
624,40,72738.1,4.7429091,30.5,37.25,32.35,37.98,30.27,19.85,19.5
625,40,72738.09999999999,5.1314919,30.4,37.8,32.32,37.87,30.29,19.85,19.48
626,40,72738.09999999999,5.3071727,30.37,38.41,32.51,37.81,30.3,19.86,19.52
627,40,72738.09999999999,6.9203713,30.44,37.77,32.51,37.9,30.34,19.87,19.52
628,40,72738.09999999999,8.2264561,30.33,38.38,32.47,37.7,30.32,19.86,19.5
629,40,72738.1,4.827411,30.4,37.79,32.34,37.8,30.32,19.86,19.5
630,40,72738.1,4.6287736,30.3,38.38,32.41,38.0,30.27,19.85,19.5
631,40,72738.09999999999,6.6775396,30.39,37.82,32.29,37.85,30.27,19.86,19.5
632,40,72738.09999999999,4.7912798,30.49,37.22,32.33,38.02,30.26,19.85,19.49
633,40,72738.09999999999,4.6356845,30.38,37.79,32.3,38.25,30.29,19.84,19.48
634,40,72738.09999999999,4.5583109,30.35,38.4,32.49,38.14,30.32,19.86,19.51
635,40,72738.1,4.6441755,30.23,39.04,32.41,37.91,30.23,19.85,19.51
636,40,72738.1,4.5646269,30.2,39.08,32.25,37.77,30.27,19.86,19.5
637,40,72738.1,4.5401367,30.13,39.77,32.36,37.87,30.26,19.85,19.49
638,40,72738.09999999999,4.6256298,30.11,39.78,32.21,37.88,30.27,19.85,19.49
639,40,72738.09999999999,4.6416284,30.17,39.06,32.2,38.09,30.32,19.86,19.49
640,40,72738.09999999999,4.5153961,30.27,38.4,32.24,37.93,30.28,19.85,19.48
641,40,72738.1,4.6605062,30.28,38.4,32.25,38.04,30.26,19.85,19.49
642,40,72738.09999999999,4.3884148,30.25,38.38,32.22,37.86,30.31,19.86,19.5
643,40,72738.09999999999,4.5163826,30.23,39.04,32.42,37.81,30.34,19.87,19.53
644,40,72738.1,4.6351209,30.21,39.04,32.38,37.94,30.23,19.84,19.5
645,40,72738.09999999999,4.4111111,30.09,39.73,32.22,37.73,30.3,19.86,19.51
646,40,72738.1,4.6457838,30.06,39.71,32.18,37.87,30.31,19.87,19.51
647,40,72738.1,4.7236565,30.16,39.0,32.21,37.87,30.29,19.86,19.49
648,40,72738.1,4.4610698,30.07,39.71,32.19,37.93,30.28,19.86,19.5
649,40,72738.09999999999,4.5223687,30.14,39.71,32.41,37.88,30.31,19.87,19.53
650,40,72738.09999999999,4.5003701,30.1,39.7,32.35,37.8,30.34,19.88,19.52
651,40,72738.09999999999,4.6817059,30.16,39.02,32.21,37.74,30.28,19.85,19.49
652,40,72738.09999999999,4.5407461,30.16,39.02,32.22,37.83,30.3,19.85,19.48
653,40,72738.09999999999,4.6107244,30.14,39.72,32.42,37.79,30.31,19.87,19.52
654,40,72738.09999999999,4.5146017,30.2,39.02,32.39,37.9,30.3,19.86,19.5
655,40,72738.09999999999,6.6316245,30.11,39.72,32.26,37.7,30.3,19.86,19.49
656,40,72738.09999999999,4.6859366,30.16,39.72,32.45,37.67,30.31,19.87,19.53
657,40,72738.09999999999,4.5023643,30.15,39.73,32.42,37.68,30.27,19.86,19.51
658,40,72738.1,6.7799577,30.18,39.03,32.25,37.76,30.27,19.85,19.49
659,40,72738.09999999999,4.6879873,30.16,39.72,32.44,37.72,30.3,19.86,19.52
660,40,72738.1,4.4626373,30.14,39.73,32.39,37.81,30.32,19.87,19.52
661,40,72738.1,6.7210202,30.21,39.04,32.29,37.76,30.33,19.87,19.5
662,40,72738.09999999999,4.7815682,30.24,39.06,32.42,37.85,30.26,19.85,19.49
663,40,72738.1,4.6670583,30.11,39.73,32.26,37.69,30.31,19.85,19.5
664,40,72738.09999999999,4.5791119,30.13,39.73,32.4,37.79,30.3,19.86,19.51
665,40,72738.09999999999,4.5828936,30.1,39.74,32.23,37.84,30.26,19.85,19.5
666,40,72738.09999999999,4.6342857,30.08,39.71,32.23,37.98,30.32,19.86,19.49
667,40,72738.09999999999,6.6288618,30.15,39.71,32.45,37.91,30.33,19.87,19.53
668,40,72738.1,4.7161118,30.15,39.74,32.43,37.7,30.3,19.86,19.52
669,40,72738.09999999999,4.5603269,30.13,39.73,32.3,37.76,30.28,19.87,19.51
670,40,72738.09999999999,4.6406778,30.14,39.73,32.42,37.83,30.32,19.86,19.5
671,40,72738.09999999999,4.6385266,30.19,39.0,32.3,37.68,30.27,19.86,19.5
672,40,72738.09999999999,4.6516699,30.09,39.71,32.24,37.8,30.3,19.87,19.51
673,40,72738.09999999999,4.5562923,30.09,39.71,32.24,37.74,30.31,19.86,19.51
674,40,72738.09999999999,4.6944622,30.16,39.72,32.47,37.7,30.33,19.87,19.54
675,40,72738.09999999999,4.4655312,30.24,39.04,32.46,37.75,30.33,19.87,19.52
676,40,72738.09999999999,6.5486508,30.1,39.71,32.25,37.84,30.29,19.85,19.5
677,40,72738.09999999999,4.7552805,30.11,39.7,32.39,37.69,30.31,19.87,19.51
678,40,72738.1,4.4819101,30.18,39.7,32.63,37.66,30.34,19.88,19.54
679,40,72738.09999999999,6.7906883,30.17,39.72,32.5,37.73,30.25,19.85,19.51
680,40,72738.09999999999,4.7179113,30.11,39.7,32.29,37.68,30.25,19.85,19.5
681,40,72738.09999999999,4.637878,30.12,39.7,32.4,37.86,30.29,19.85,19.5
682,40,72738.09999999999,4.5454011,30.19,39.7,32.63,37.81,30.32,19.87,19.53
683,40,72738.09999999999,4.658048,30.14,39.69,32.46,37.64,30.31,19.87,19.53
684,40,72738.09999999999,4.6929089,30.23,39.02,32.46,37.74,30.33,19.87,19.52
685,40,72738.1,6.7437377,30.06,39.68,32.23,37.83,30.33,19.87,19.51
686,40,72738.09999999999,4.732528,30.16,39.0,32.25,37.68,30.3,19.87,19.51
687,40,72738.1,4.6459253,30.08,39.7,32.22,37.82,30.31,19.85,19.49
688,40,72738.1,4.5395963,30.19,39.04,32.25,37.73,30.3,19.84,19.49
689,40,72738.09999999999,4.4986365,30.27,38.36,32.27,37.83,30.3,19.85,19.5
690,40,72738.09999999999,4.6376295,30.38,37.75,32.31,38.05,30.28,19.85,19.48
691,40,72738.1,4.5564144,30.47,37.16,32.31,37.86,30.28,19.85,19.49
692,40,72738.1,4.6454737,30.46,37.14,32.32,38.04,30.33,19.86,19.49
693,40,72738.09999999999,4.4765392,30.42,37.73,32.5,37.96,30.34,19.87,19.53
694,40,72738.09999999999,6.75276,30.4,37.72,32.47,37.71,30.32,19.86,19.51
695,40,72738.09999999999,4.8926899,30.48,37.17,32.36,37.71,30.32,19.86,19.5
696,40,72738.09999999999,4.5250867,30.47,36.75,32.5,37.86,30.3,19.86,19.5
697,40,72738.09999999999,4.6389951,30.44,36.75,32.34,37.75,30.33,19.86,19.5
698,40,72738.09999999999,4.5461307,30.41,37.34,32.52,37.72,30.34,19.87,19.53
699,40,72738.09999999999,4.6619688,30.48,36.73,32.52,37.78,30.23,19.85,19.52
700,40,72738.09999999999,4.5565798,30.46,37.14,32.31,37.75,30.28,19.86,19.51
701,40,72738.1,4.4802888,30.44,36.75,32.34,37.85,30.33,19.86,19.51
702,40,72738.09999999999,4.6954711,30.53,36.22,32.36,37.75,30.3,19.86,19.52
703,40,72738.09999999999,4.5357024,30.53,36.19,32.38,37.78,30.29,19.86,19.5
704,40,72738.09999999999,4.6945489,30.44,36.75,32.34,37.69,30.3,19.86,19.51
705,40,72738.09999999999,4.6598865,30.46,36.78,32.36,37.86,30.31,19.85,19.49
706,40,72738.09999999999,4.5351163,30.43,37.36,32.54,37.81,30.32,19.86,19.52
707,40,72738.09999999999,4.6573221,30.5,37.12,32.5,37.63,30.24,19.85,19.53
708,40,72738.09999999999,4.4953496,30.47,37.17,32.32,37.75,30.31,19.85,19.51
709,40,72738.1,6.627004,30.35,37.71,32.27,37.77,30.24,19.84,19.5
710,40,72738.1,4.6865323,30.27,38.36,32.25,37.69,30.32,19.85,19.52
711,40,72738.09999999998,4.457578,30.37,37.75,32.28,37.8,30.29,19.85,19.51
712,40,72738.1,4.5853895,30.36,37.77,32.27,37.68,30.31,19.85,19.49
713,40,72738.1,4.6700766,30.24,38.34,32.22,37.85,30.33,19.87,19.51
714,40,72738.09999999999,4.425014,30.25,38.34,32.24,38.04,30.29,19.86,19.5
715,40,72738.09999999999,4.5391336,30.33,37.7,32.24,38.05,30.3,19.86,19.51
716,40,72738.09999999999,4.6925746,30.23,38.32,32.22,37.9,30.31,19.87,19.52
717,40,72738.1,4.4273016,30.33,37.68,32.24,38.04,30.33,19.87,19.51
718,40,72738.1,4.5293798,30.23,38.32,32.21,37.86,30.28,19.86,19.51
719,40,72738.09999999999,4.7097336,30.13,38.99,32.18,38.06,30.3,19.86,19.48
720,40,72738.09999999999,4.4086945,30.1,39.69,32.38,37.98,30.31,19.87,19.52
721,40,72738.09999999999,6.6836048,30.07,39.67,32.34,38.12,30.3,19.87,19.52
722,40,72738.09999999999,4.6898093,30.05,39.7,32.18,38.29,30.26,19.85,19.49
723,40,72738.09999999999,4.6033528,30.13,38.99,32.18,38.07,30.27,19.86,19.5
724,40,72738.09999999998,4.5558033,30.06,39.71,32.17,37.9,30.3,19.85,19.49
725,40,72738.09999999999,4.5801308,30.13,39.72,32.39,37.85,30.33,19.86,19.52
726,40,72738.09999999999,4.7063604,30.19,39.01,32.38,37.98,30.31,19.85,19.5
727,40,72738.1,4.5347324,30.07,39.7,32.22,38.08,30.29,19.86,19.49
728,40,72738.09999999999,4.6357969,30.19,39.01,32.38,37.86,30.26,19.85,19.49
729,40,72738.1,4.4812635,30.27,38.36,32.26,38.05,30.29,19.85,19.48
730,40,72738.09999999999,6.6200366,30.24,39.02,32.45,37.97,30.3,19.86,19.51
731,40,72738.09999999999,4.7229569,30.12,39.71,32.39,38.1,30.29,19.86,19.49
732,40,72738.09999999999,4.4044648,30.2,39.04,32.38,37.94,30.29,19.86,19.49
733,40,72738.09999999999,4.5929948,30.08,39.71,32.22,37.88,30.38,19.87,19.48
734,40,72738.09999999998,4.6147957,30.22,39.06,32.39,37.89,30.37,19.87,19.47
735,40,72738.09999999999,4.6100624,30.18,39.06,32.22,38.1,30.28,19.85,19.49
736,40,72738.1,4.580609,30.27,38.38,32.24,37.93,30.36,19.87,19.49
737,40,72738.1,4.6742061,30.19,39.06,32.24,37.85,30.35,19.86,19.48
738,40,72738.09999999999,4.3901347,30.17,39.03,32.23,38.07,30.27,19.85,19.49
739,40,72738.09999999999,6.771079,30.06,39.71,32.19,37.93,30.3,19.86,19.48
740,40,72738.09999999999,4.6998875,30.13,39.71,32.41,37.87,30.31,19.88,19.52
741,40,72738.09999999999,4.6148073,30.2,39.01,32.42,37.93,30.32,19.87,19.5
742,40,72738.09999999999,4.5358511,30.04,39.69,32.19,37.78,30.31,19.87,19.51
743,40,72738.09999999999,4.4459559,30.15,39.0,32.22,37.92,30.3,19.86,19.51
744,40,72738.09999999999,4.6996633,30.15,38.99,32.22,37.89,30.29,19.86,19.5
745,40,72738.09999999999,4.5592822,30.24,38.32,32.24,37.85,30.3,19.86,19.51
746,40,72738.1,4.5974543,30.33,37.68,32.27,38.04,30.27,19.86,19.51
747,40,72738.1,4.4508164,30.35,37.72,32.27,37.87,30.27,19.86,19.49
748,40,72738.09999999999,6.5743779,30.25,38.34,32.25,38.1,30.26,19.85,19.49
749,40,72738.09999999999,4.3915513,30.17,39.04,32.24,37.89,30.29,19.86,19.5
750,40,72738.09999999999,4.4743552,30.05,39.7,32.19,38.04,30.29,19.86,19.49
751,40,72738.09999999999,6.714868,30.07,39.71,32.21,37.85,30.3,19.86,19.5
752,40,72738.09999999999,4.699979,30.14,39.71,32.44,37.81,30.33,19.87,19.52
753,40,72738.09999999999,4.6368998,30.22,39.02,32.42,37.88,30.22,19.84,19.51
754,40,72738.09999999999,4.536672,30.18,39.04,32.25,37.92,30.29,19.86,19.51
755,40,72738.1,4.6291602,30.07,39.71,32.22,37.83,30.3,19.86,19.51
756,40,72738.1,4.6122096,30.15,39.0,32.22,38.06,30.28,19.86,19.49
757,40,72738.09999999999,6.6803228,30.05,39.7,32.19,38.05,30.3,19.86,19.48
758,40,72738.09999999999,4.775217,30.12,39.7,32.41,37.97,30.31,19.87,19.52
759,40,72738.09999999999,4.5776617,30.11,39.7,32.4,38.13,30.29,19.87,19.51
760,40,72738.09999999999,4.5024515,30.15,38.99,32.22,38.3,30.27,19.86,19.49
761,40,72738.1,4.620116,30.23,38.3,32.23,38.27,30.3,19.86,19.48
762,40,72738.09999999999,4.5908965,30.24,38.32,32.23,38.53,30.28,19.86,19.49
763,40,72738.09999999999,6.6325244,30.21,38.99,32.43,38.38,30.31,19.87,19.52
764,40,72738.09999999999,4.7460916,30.29,38.32,32.44,38.31,30.3,19.86,19.5
765,40,72738.09999999999,4.6291348,30.27,38.3,32.41,38.05,30.33,19.86,19.49
766,40,72738.09999999999,4.5807361,30.36,37.7,32.31,38.23,30.28,19.85,19.48
767,40,72738.1,4.4667138,30.4,37.74,32.47,38.44,30.25,19.85,19.48
768,40,72738.09999999999,4.6818226,30.25,38.32,32.26,38.21,30.25,19.84,19.48
769,40,72738.09999999999,4.5312698,30.17,39.02,32.23,38.08,30.32,19.85,19.48
770,40,72738.09999999999,4.6402626,30.15,39.72,32.43,38.0,30.33,19.87,19.52
771,40,72738.09999999999,4.4538363,30.14,39.72,32.42,38.03,30.32,19.86,19.5
772,40,72738.09999999999,6.7351667,30.22,39.02,32.42,38.02,30.29,19.86,19.49
773,40,72738.09999999999,4.7456737,30.28,38.34,32.4,38.03,30.3,19.86,19.51
774,40,72738.09999999999,4.4687917,30.33,37.68,32.26,37.89,30.29,19.86,19.51
775,40,72738.1,4.5020469,30.24,38.32,32.24,38.02,30.26,19.85,19.49
776,40,72738.09999999999,4.4594649,30.34,37.7,32.28,37.85,30.31,19.86,19.5
777,40,72738.09999999999,4.6170585,30.31,38.32,32.48,37.8,30.34,19.87,19.53
778,40,72738.09999999999,4.5443158,30.2,38.99,32.41,37.89,30.33,19.87,19.51
779,40,72738.1,4.6353846,30.06,39.66,32.24,37.7,30.3,19.86,19.52
780,40,72738.09999999999,4.7398149,30.06,39.69,32.21,37.81,30.32,19.87,19.51
781,40,72738.09999999999,6.6413977,30.15,38.98,32.24,37.71,30.28,19.86,19.51
782,40,72738.09999999999,4.7333527,30.06,39.69,32.22,37.86,30.28,19.86,19.51
783,40,72738.09999999999,4.6342406,30.06,39.69,32.22,37.88,30.28,19.85,19.49
784,40,72738.1,4.5647734,30.07,39.7,32.21,37.83,30.3,19.85,19.5
785,40,72738.09999999999,4.6131761,30.14,39.7,32.44,37.78,30.33,19.87,19.53
786,40,72738.1,4.6418736,30.2,38.99,32.41,37.76,30.23,19.85,19.52
787,40,72738.1,6.7221708,30.25,38.32,32.26,37.87,30.27,19.86,19.51
788,40,72738.1,4.6883494,30.25,38.32,32.25,37.73,30.28,19.86,19.51
789,40,72738.09999999999,4.6123211,30.22,38.99,32.45,37.7,30.31,19.87,19.53
790,40,72738.09999999999,6.6135524,30.12,39.68,32.42,37.74,30.29,19.85,19.51
791,40,72738.09999999999,4.4247336,30.19,38.99,32.4,37.76,30.26,19.85,19.5
792,40,72738.1,4.4913799,30.18,39.0,32.27,37.82,30.29,19.85,19.49
793,40,72738.09999999999,6.6275229,30.14,39.7,32.44,37.77,30.3,19.87,19.53
794,40,72738.09999999999,4.7522663,30.1,39.67,32.38,37.7,30.33,19.87,19.52
795,40,72738.09999999998,4.5972099,30.06,39.69,32.2,37.73,30.33,19.87,19.52
796,40,72738.09999999999,4.522707,30.16,38.98,32.24,37.69,30.29,19.86,19.5
797,40,72738.09999999999,4.6171255,30.07,39.69,32.23,37.8,30.3,19.85,19.5
798,40,72738.09999999999,4.6107128,30.14,39.69,32.45,37.76,30.33,19.87,19.53
799,40,72738.09999999999,6.7530169,30.12,39.67,32.44,37.71,30.32,19.86,19.51
800,40,72738.1,4.774181,30.22,38.99,32.46,37.65,30.33,19.87,19.52
801,40,72738.09999999999,4.4715191,30.17,38.98,32.28,37.78,30.32,19.86,19.5
802,40,72738.09999999999,6.6003532,30.1,39.68,32.4,37.75,30.26,19.85,19.51
803,40,72738.1,4.6647329,30.18,38.98,32.31,37.98,30.3,19.86,19.52
804,40,72738.1,4.6609277,30.11,39.67,32.42,37.86,30.29,19.86,19.5
805,40,72738.1,4.575031,30.09,39.7,32.26,38.08,30.27,19.85,19.48
806,40,72738.09999999999,4.693572,30.17,38.99,32.27,37.88,30.3,19.86,19.49
807,40,72738.09999999999,4.6519958,30.14,39.69,32.47,37.82,30.31,19.87,19.53
808,40,72738.09999999999,4.5591623,30.23,39.01,32.47,37.77,30.31,19.87,19.52
809,40,72738.09999999999,4.6325622,30.3,38.32,32.37,37.71,30.31,19.87,19.53
810,40,72738.1,4.4815455,30.23,38.99,32.48,37.81,30.27,19.86,19.51
811,40,72738.09999999999,6.5892559,30.27,38.32,32.31,37.72,30.31,19.86,19.5
812,40,72738.09999999999,4.7079513,30.24,38.99,32.51,37.68,30.32,19.88,19.54
813,40,72738.1,4.4001959,30.33,38.34,32.51,37.73,30.33,19.87,19.52
814,40,72738.09999999999,4.5941084,30.22,38.99,32.46,37.71,30.33,19.87,19.52
815,40,72738.09999999998,4.6529221,30.13,39.69,32.44,37.81,30.3,19.86,19.51
816,40,72738.09999999999,4.6106135,30.21,38.98,32.46,37.87,30.27,19.86,19.51
817,40,72738.09999999999,4.5866659,30.2,38.96,32.46,38.06,30.27,19.86,19.5
818,40,72738.09999999999,4.6976195,30.16,39.67,32.64,37.97,30.3,19.87,19.53
819,40,72738.09999999999,4.5104772,30.22,38.96,32.51,37.75,30.31,19.87,19.53
820,40,72738.09999999999,6.6189086,30.2,38.96,32.45,37.69,30.29,19.86,19.5
821,40,72738.09999999999,4.7201353,30.2,38.98,32.44,37.7,30.34,19.87,19.51
822,40,72738.09999999999,4.3908472,30.16,39.68,32.62,37.67,30.35,19.88,19.55
823,40,72738.09999999999,4.540703,30.14,39.69,32.46,37.63,30.24,19.85,19.51
824,40,72738.09999999999,4.6318681,30.15,39.69,32.47,37.73,30.32,19.86,19.52
825,40,72738.1,4.6017381,30.24,39.01,32.47,37.83,30.22,19.84,19.51
826,40,72738.09999999999,4.5808799,30.2,38.99,32.31,37.65,30.28,19.85,19.51
827,40,72738.09999999999,4.7115367,30.2,39.0,32.3,37.76,30.29,19.86,19.5
828,40,72738.09999999998,4.5050366,30.28,38.33,32.31,37.81,30.29,19.85,19.5
829,40,72738.09999999999,4.2439091,30.28,38.34,32.31,37.92,30.31,19.86,19.51
830,40,72738.09999999999,4.5044657,30.38,37.72,32.33,38.04,30.3,19.87,19.52
831,40,72738.09999999999,4.6347496,30.46,37.12,32.35,37.84,30.28,19.86,19.5
832,40,72738.1,4.6356014,30.37,37.72,32.32,37.87,30.32,19.86,19.5
833,40,72738.09999999999,4.488185,30.45,37.09,32.33,37.84,30.26,19.85,19.5
834,40,72738.09999999999,4.6721196,30.44,36.73,32.35,38.08,30.3,19.86,19.49
835,40,72738.09999999999,4.5509548,30.41,37.32,32.54,38.0,30.31,19.87,19.52
836,40,72738.09999999999,4.6390214,30.42,37.73,32.5,37.78,30.27,19.86,19.51
837,40,72738.1,4.6265613,30.5,37.17,32.39,37.71,30.3,19.85,19.5
838,40,72738.09999999998,4.6180665,30.49,36.81,32.41,37.79,30.29,19.85,19.51
839,40,72738.09999999999,4.6289102,30.5,36.81,32.42,37.6,30.3,19.84,19.49
840,40,72738.09999999999,4.4910997,30.52,37.22,32.39,37.67,30.28,19.85,19.49
841,40,72738.1,6.7067841,30.54,37.25,32.41,37.72,30.29,19.85,19.5
842,40,72738.09999999999,4.6906487,30.52,36.88,32.45,37.69,30.26,19.83,19.47
843,40,72738.09999999999,4.5671824,30.52,37.23,32.4,37.73,30.31,19.84,19.48
844,40,72738.09999999999,4.4896662,30.48,37.81,32.59,37.69,30.32,19.85,19.52
845,40,72738.09999999999,4.5441316,30.59,37.26,32.61,37.78,30.3,19.84,19.49
846,40,72738.09999999999,4.6980962,30.45,37.8,32.42,37.61,30.32,19.85,19.49
847,40,72738.09999999999,4.5370022,30.33,38.4,32.36,37.73,30.26,19.84,19.49
848,40,72738.09999999999,4.7717562,30.22,39.06,32.32,37.92,30.29,19.85,19.48
849,40,72738.09999999999,4.640469,30.21,39.75,32.53,37.85,30.3,19.86,19.51
850,40,72738.09999999998,6.7705406,30.18,39.73,32.5,37.71,30.31,19.85,19.49
851,40,72738.09999999999,4.6923912,30.26,39.03,32.5,37.79,30.25,19.84,19.49
852,40,72738.09999999999,4.7220074,30.34,38.36,32.42,38.03,30.29,19.85,19.5
853,40,72738.09999999999,4.6146269,30.22,39.04,32.34,37.79,30.31,19.85,19.49
854,40,72738.09999999999,4.6476984,30.13,39.71,32.33,37.81,30.29,19.85,19.5
855,40,72738.1,4.674566,30.13,39.73,32.33,38.01,30.31,19.85,19.49
856,40,72738.1,4.576098,30.1,39.7,32.3,37.86,30.3,19.86,19.51
857,40,72738.09999999999,4.6287914,30.13,39.73,32.33,37.96,30.28,19.85,19.49
858,40,72738.1,4.6181239,30.14,39.73,32.33,37.82,30.28,19.85,19.5
859,40,72738.09999999999,6.7999399,30.24,39.04,32.36,38.01,30.28,19.85,19.5
860,40,72738.1,4.7503726,30.13,39.72,32.33,37.79,30.28,19.85,19.48
861,40,72738.1,4.7067158,30.22,39.04,32.35,37.98,30.27,19.85,19.48
862,40,72738.09999999999,4.5251328,30.2,39.73,32.55,37.9,30.3,19.86,19.51
863,40,72738.1,4.6347621,30.21,39.73,32.56,37.82,30.31,19.85,19.49
864,40,72738.09999999999,4.7156115,30.3,39.04,32.59,37.87,30.26,19.85,19.49
865,40,72738.1,6.6322757,30.15,39.72,32.37,37.8,30.28,19.84,19.47
866,40,72738.09999999999,4.7039664,30.22,39.72,32.59,37.75,30.29,19.85,19.51
867,40,72738.09999999999,4.5721236,30.27,39.01,32.57,37.78,30.31,19.85,19.5
868,40,72738.09999999999,6.8515729,30.35,38.34,32.49,37.7,30.26,19.85,19.5
869,40,72738.09999999999,4.8830517,30.38,38.35,32.61,37.83,30.29,19.84,19.49
870,40,72738.09999999999,4.5472495,30.35,38.36,32.47,37.78,30.25,19.84,19.49
871,40,72738.09999999999,6.707449,30.44,37.77,32.47,37.86,30.26,19.84,19.48
872,40,72738.09999999999,4.7326765,30.44,37.75,32.48,37.97,30.29,19.85,19.49
873,40,72738.09999999999,4.4333662,30.41,38.36,32.67,37.89,30.3,19.87,19.52
874,40,72738.09999999999,4.6155455,30.3,39.05,32.6,37.75,30.28,19.85,19.49
875,40,72738.1,4.645137,30.36,38.38,32.46,37.89,30.3,19.85,19.49
876,40,72738.09999999999,4.6309198,30.34,38.36,32.46,38.0,30.26,19.85,19.49
877,40,72738.09999999999,4.5237757,30.45,37.77,32.49,37.82,30.31,19.85,19.48
878,40,72738.09999999999,4.634106,30.42,38.38,32.68,37.77,30.32,19.86,19.52
879,40,72738.09999999999,4.468612,30.29,39.01,32.6,37.78,30.3,19.85,19.49
880,40,72738.1,6.6212589,30.41,38.38,32.65,37.87,30.28,19.85,19.49
881,40,72738.1,4.6920611,30.4,38.36,32.63,37.66,30.26,19.85,19.49
882,40,72738.09999999999,4.4099978,30.31,39.04,32.61,37.79,30.32,19.86,19.49
883,40,72738.1,6.7833763,30.28,39.03,32.47,37.77,30.26,19.83,19.47
884,40,72738.09999999999,4.7506571,30.2,39.73,32.56,37.99,30.31,19.85,19.5
885,40,72738.09999999999,4.5948094,30.28,39.73,32.79,37.91,30.33,19.87,19.53
886,40,72738.1,4.5335161,30.23,39.72,32.61,37.76,30.3,19.84,19.49
887,40,72738.1,4.6260607,30.18,39.73,32.42,37.72,30.27,19.85,19.49
888,40,72738.09999999999,4.64231,30.17,39.73,32.4,37.82,30.3,19.85,19.49
889,40,72738.09999999999,6.6598272,30.24,39.74,32.62,37.77,30.33,19.86,19.52
890,40,72738.09999999999,4.7112402,30.22,39.73,32.59,37.87,30.32,19.86,19.5
891,40,72738.1,4.4841943,30.25,39.04,32.4,37.66,30.29,19.85,19.5
892,40,72738.09999999999,6.6910558,30.34,38.36,32.43,37.81,30.29,19.85,19.49
893,40,72738.09999999999,4.7104534,30.34,38.36,32.44,37.85,30.28,19.85,19.5
894,40,72738.09999999999,4.6474723,30.32,39.03,32.63,37.78,30.31,19.87,19.53
895,40,72738.09999999999,4.6346513,30.38,38.35,32.61,37.86,30.31,19.86,19.5
896,40,72738.09999999999,4.4762775,30.45,37.75,32.49,37.63,30.27,19.86,19.51
897,40,72738.09999999999,4.6202988,30.44,37.75,32.48,37.7,30.29,19.86,19.51
898,40,72738.1,4.5837749,30.52,37.14,32.49,37.8,30.3,19.86,19.52
899,40,72738.1,4.6572827,30.53,37.16,32.49,37.98,30.26,19.85,19.5
900,40,72738.09999999999,4.648821,30.54,37.17,32.51,37.82,30.32,19.86,19.5
901,40,72738.09999999999,6.6176512,30.51,37.75,32.7,37.77,30.33,19.87,19.53
902,40,72738.09999999998,4.7181861,30.4,38.38,32.64,37.7,30.32,19.86,19.51
903,40,72738.1,4.5897388,30.47,37.77,32.62,37.7,30.28,19.86,19.52
904,40,72738.09999999999,4.5051079,30.44,37.77,32.46,37.85,30.3,19.86,19.52
905,40,72738.1,4.4450101,30.55,37.19,32.6,37.81,30.29,19.86,19.5
906,40,72738.1,4.6150751,30.54,37.19,32.49,37.83,30.27,19.85,19.49
907,40,72738.09999999999,4.4574941,30.5,37.78,32.65,37.77,30.3,19.86,19.52
908,40,72738.09999999999,4.5136293,30.49,37.75,32.66,37.69,30.3,19.86,19.51
909,40,72738.09999999999,4.4787204,30.49,37.77,32.66,37.84,30.26,19.85,19.5
910,40,72738.09999999999,4.5179786,30.57,37.19,32.65,37.64,30.28,19.86,19.52
911,40,72738.1,4.4577685,30.54,36.87,32.51,37.78,30.27,19.85,19.49
912,40,72738.09999999999,4.5854226,30.5,37.44,32.67,37.73,30.3,19.86,19.52
913,40,72738.09999999999,4.5228675,30.59,37.23,32.65,37.77,30.29,19.86,19.51
914,40,72738.09999999999,4.4596379,30.57,36.88,32.65,37.87,30.29,19.86,19.5
915,40,72738.1,4.6626854,30.57,37.25,32.51,37.79,30.27,19.86,19.5
916,40,72738.09999999999,4.5127939,30.57,36.87,32.66,37.79,30.3,19.86,19.51
917,40,72738.09999999999,4.5692043,30.63,36.32,32.55,37.86,30.31,19.86,19.5
918,40,72738.09999999999,4.6437585,30.53,36.84,32.5,37.81,30.3,19.86,19.51
919,40,72738.09999999999,4.5588057,30.52,36.84,32.5,37.79,30.32,19.86,19.5
920,40,72738.1,4.6062665,30.53,37.19,32.5,38.02,30.3,19.86,19.5
